Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
1,0,31425,27780,AlPatch_1_0,5809.4801554079,5809.5701969765
1,0,31668,23293,AlPatch_1_1,14075.529340247,14075.624617534
1,0,31667,23293,AlPatch_1_1,14075.529340247,14075.623938896
1,0,31838,19586,AlPatch_2_1,21247.924184128,21248.011670927
1,0,31837,19586,AlPatch_2_1,21247.924184128,21248.029970483
1,0,31870,18809,AlPatch_0_1,94623.806169323,94623.893384177
1,0,31869,18809,AlPatch_0_1,94623.806169323,94623.903740305
1,0,32180,12461,AlPatch_0_0,41527.011873691,41527.107695819
1,0,32179,12461,AlPatch_0_0,41527.011873691,41527.105039659
1,0,32220,11422,AlPatch_2_0,17008.860467527,17008.950079464
1,0,32219,11422,AlPatch_2_0,17008.860467527,17008.949175536
1,0,32344,9181,AlPatch_2_0,12823.73313193,12823.826121978
1,0,32343,9181,AlPatch_2_0,12823.73313193,12823.831262606
1,0,32378,8388,AlPatch_1_0,5039.8788327367,5039.9813472144
1,0,32377,8388,AlPatch_1_0,5039.8788327367,5039.9835072077
1,0,32738,1324,AlPatch_2_1,4055.6339547532,4055.7283614842
1,0,32737,1324,AlPatch_2_1,4055.6339547532,4055.719226555
2,0,31364,29129,AlPatch_0_0,4256.8271396443,4256.9336278278
2,0,31363,29129,AlPatch_0_0,4256.8271396443,4256.9290591756
2,0,31970,15988,AlPatch_0_1,23522.551851168,23522.648193797
2,0,31969,15988,AlPatch_0_1,23522.551851168,23522.644914309
2,0,32020,15130,AlPatch_0_0,145083.36546848,145083.45404506
2,0,32019,15130,AlPatch_0_0,145083.36546848,145083.46456988
2,0,32024,14958,AlPatch_0_1,34966.900447313,34967.004345252
2,0,32023,14958,AlPatch_0_1,34966.900447313,34966.991360436
2,0,32122,12491,AlPatch_0_1,14405.776078477,14405.876873477
2,0,32121,12491,AlPatch_0_1,14405.776078477,14405.869368171
2,0,32340,8047,AlPatch_2_0,41621.465048639,41621.557656132
2,0,32339,8047,AlPatch_2_0,41621.465048639,41621.556842954
3,0,31516,26359,AlPatch_2_0,4863.6504565264,4863.7451034512
3,0,31515,26359,AlPatch_2_0,4863.6504565264,4863.7457333356
3,0,31572,25231,AlPatch_0_1,175732.21155606,175732.30746162
3,0,31571,25231,AlPatch_0_1,175732.21155606,175732.31065769
3,0,31798,20181,AlPatch_0_0,4143.2616223967,4143.3636401225
3,0,31797,20181,AlPatch_0_0,4143.2616223967,4143.3535490245
3,0,32052,14630,AlPatch_2_0,22195.705548557,22195.807635015
