Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
18,0,259732,46728,AlPatch_0_1,15916.933198178,15917.029218547
18,0,259731,46728,AlPatch_0_1,15916.933198178,15917.022907813
18,0,259742,46472,AlPatch_2_1,37512.708611755,37512.803812537
18,0,259741,46472,AlPatch_2_1,37512.708611755,37512.805434507
18,0,259816,44768,AlPatch_0_1,8278.9822239558,8279.073695658
18,0,259815,44768,AlPatch_0_1,8278.9822239558,8279.0843748288
18,0,260120,37793,AlPatch_0_1,18300.832305757,18300.933552838
18,0,260119,37793,AlPatch_0_1,18300.832305757,18300.933127262
18,0,260170,36478,AlPatch_2_0,899.10818467641,899.20071532263
18,0,260169,36478,AlPatch_2_0,899.10818467641,899.20170211438
18,0,260742,25261,AlPatch_2_1,4350.40216387,4350.496148083
18,0,260741,25261,AlPatch_2_1,4350.40216387,4350.4894840753
18,0,260834,23274,AlPatch_2_0,26536.159441637,26536.263384704
18,0,260833,23274,AlPatch_2_0,26536.159441637,26536.246594158
18,0,260880,22323,AlPatch_2_1,124931.79520045,124931.88580109
18,0,260879,22323,AlPatch_2_1,124931.79520045,124931.88067543
18,0,261278,13629,AlPatch_0_0,21611.891993585,21611.981900815
18,0,261277,13629,AlPatch_0_0,21611.891993585,21611.979840773
18,0,261704,4587,AlPatch_1_0,39013.997228352,39014.083519615
18,0,261703,4587,AlPatch_1_0,39013.997228352,39014.083569599
19,0,250086,248297,AlPatch_0_1,3620.9367396442,3621.0308974596
19,0,250085,248297,AlPatch_0_1,3620.9367396442,3621.031501992
19,0,250214,245561,AlPatch_2_0,26051.294017428,26051.392719357
19,0,250213,245561,AlPatch_2_0,26051.294017428,26051.396659875
19,0,250324,243933,AlPatch_1_0,10912.119399046,10912.217446066
19,0,250323,243933,AlPatch_1_0,10912.119399046,10912.213175461
19,0,250328,243847,AlPatch_0_1,43885.471471409,43885.570828476
19,0,250327,243847,AlPatch_0_1,43885.471471409,43885.559028926
19,0,250348,243405,AlPatch_1_0,42481.795360833,42481.887760153
19,0,250347,243405,AlPatch_1_0,42481.795360833,42481.888000706
19,0,250398,242268,AlPatch_1_1,15576.464726889,15576.554699511
19,0,250397,242268,AlPatch_1_1,15576.464726889,15576.554132429
19,0,250608,238627,AlPatch_2_1,12952.816105566,12952.906891175
19,0,250607,238627,AlPatch_2_1,12952.816105566,12952.909229802
19,0,250774,236007,AlPatch_2_0,1897.4551045011,1897.5438766036
19,0,250773,236007,AlPatch_2_0,1897.4551045011,1897.5440014224
19,0,251182,226907,AlPatch_0_0,24978.691499456,24978.787351025
19,0,251181,226907,AlPatch_0_0,24978.691499456,24978.788304816
19,0,251232,225764,AlPatch_1_1,38577.964751995,38578.052703741
19,0,251231,225764,AlPatch_1_1,38577.964751995,38578.051750344
19,0,251480,221796,AlPatch_0_1,41654.416484555,41654.507798138
19,0,251479,221796,AlPatch_0_1,41654.416484555,41654.516118689
19,0,252520,200791,AlPatch_2_0,43609.66805128,43609.756608645
19,0,252519,200791,AlPatch_2_0,43609.66805128,43609.771529559
19,0,253864,172763,AlPatch_2_0,3391.1313965033,3391.2296988505
19,0,253863,172763,AlPatch_2_0,3391.1313965033,3391.2372522349
19,0,254120,167302,AlPatch_1_1,8624.1757147008,8624.262371323
19,0,254119,167302,AlPatch_1_1,8624.1757147008,8624.2774758732
19,0,254308,162933,AlPatch_2_1,42274.786359913,42274.872484758
19,0,254307,162933,AlPatch_2_1,42274.786359913,42274.872549354
19,0,254356,161899,AlPatch_2_0,41942.086295575,41942.182324704
19,0,254355,161899,AlPatch_2_0,41942.086295575,41942.1798788
19,0,254736,154369,AlPatch_0_0,9506.4111491067,9506.5057629112
19,0,254735,154369,AlPatch_0_0,9506.4111491067,9506.5043241818
19,0,254886,150549,AlPatch_2_0,21102.500454987,21102.594793858
19,0,254885,150549,AlPatch_2_0,21102.500454987,21102.593513061
