Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
12,0,250671,175884,AlPatch_2_1,8395.0268097997,8395.1243742634
12,0,251376,105398,AlPatch_2_0,3999.4361133264,3999.5271467116
12,0,251375,105398,AlPatch_2_0,3999.4361133264,3999.5242019904
12,0,251814,56175,AlPatch_2_0,1169.7875888141,1169.8850150915
12,0,251813,56175,AlPatch_2_0,1169.7875888141,1169.8779280123
12,0,252024,34933,AlPatch_1_1,3314.1035584083,3314.2052810087
12,0,252023,34933,AlPatch_1_1,3314.1035584083,3314.189840566
12,0,252252,8434,AlPatch_2_1,6222.8119191078,6222.8981932915
12,0,252251,8434,AlPatch_2_1,6222.8119191078,6222.8980764367
13,0,250044,245336,AlPatch_2_1,8770.6501441388,8770.7485363292
13,0,250043,245336,AlPatch_2_1,8770.6501441388,8770.7384992398
13,0,250182,228826,AlPatch_2_0,2509.7920418336,2509.8867187476
13,0,250181,228826,AlPatch_2_0,2509.7920418336,2509.8874172375
13,0,250420,211131,AlPatch_1_0,5606.8258861344,5606.9263456939
13,0,250419,211131,AlPatch_1_0,5606.8258861344,5606.9180779095
13,0,250450,207317,AlPatch_2_1,4299.5401565129,4299.6333291212
13,0,250449,207317,AlPatch_2_1,4299.5401565129,4299.6429159655
13,0,251332,110064,AlPatch_2_0,5056.0123027982,5056.1059350441
13,0,251331,110064,AlPatch_2_0,5056.0123027982,5056.1064614816
13,0,251710,64636,AlPatch_2_0,268.26717901874,268.35778605885
13,0,251709,64636,AlPatch_2_0,268.26717901874,268.36447084635
13,0,251714,63646,AlPatch_1_0,5096.2755052156,5096.3747565509
13,0,251713,63646,AlPatch_1_0,5096.2755052156,5096.3668587723
13,0,251792,54949,AlPatch_2_0,1216.1320929833,1216.226853141
13,0,251791,54949,AlPatch_2_0,1216.1320929833,1216.22687918
13,0,252014,33855,AlPatch_2_1,7051.4392176608,7051.5375440285
13,0,252013,33855,AlPatch_2_1,7051.4392176608,7051.5339736977
13,0,252046,30527,AlPatch_2_0,251.0163160986,251.11334901615
13,0,252045,30527,AlPatch_2_0,251.0163160986,251.10250211201
14,0,250002,249847,AlPatch_2_0,2359.8262735327,2359.9199988788
14,0,250001,249847,AlPatch_2_0,2359.8262735327,2359.9216244887
14,0,250106,243306,AlPatch_2_0,254.39575470051,254.48463526956
14,0,250105,243306,AlPatch_2_0,254.39575470051,254.49257451582
14,0,250168,236984,AlPatch_1_1,7802.8754297716,7802.9705614398
14,0,250167,236984,AlPatch_1_1,7802.8754297716,7802.9733888543
14,0,250202,234186,AlPatch_2_0,3449.3530115422,3449.4418815611
14,0,250201,234186,AlPatch_2_0,3449.3530115422,3449.4404064849
14,0,250400,212019,AlPatch_0_1,5954.8984675702,5954.9866157885
14,0,250399,212019,AlPatch_0_1,5954.8984675702,5954.9980676119
14,0,250514,199436,AlPatch_1_0,3071.488186247,3071.5836517376
14,0,250513,199436,AlPatch_1_0,3071.488186247,3071.5815514958
14,0,250532,197341,AlPatch_1_0,9398.5787533362,9398.6810212873
14,0,250531,197341,AlPatch_1_0,9398.5787533362,9398.6643375962
14,0,250752,172569,AlPatch_0_1,7825.8648870573,7825.9512091069
